CandidateID,QueryID,Title,Year,DOI,SourceID,PrimaryURL,Decision,Reason,EvidenceLevel
C0453,F28,On scalable and efficient training of diffusion samplers,2025,https://doi.org/10.48550/arxiv.2505.19552,https://openalex.org/W4414886939,http://arxiv.org/abs/2505.19552,include_screen,Title matches LFT/sampler scope.,metadata
C0454,F28,Denoising Diffusion Variational Inference: Diffusion Models as Expressive Variational Posteriors,2025,https://doi.org/10.1609/aaai.v39i19.34194,https://openalex.org/W4409347738,https://doi.org/10.1609/aaai.v39i19.34194,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0455,F28,Improved sampling via learned diffusions,2023,https://doi.org/10.48550/arxiv.2307.01198,https://openalex.org/W4383180711,http://arxiv.org/abs/2307.01198,include_screen,Title matches LFT/sampler scope.,metadata
C0456,F28,Steering Masked Discrete Diffusion Models via Discrete Denoising Posterior Prediction,2024,https://doi.org/10.48550/arxiv.2410.08134,https://openalex.org/W4403365366,http://arxiv.org/abs/2410.08134,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0457,F28,Generative Flows on Synthetic Pathway for Drug Design,2024,https://doi.org/10.48550/arxiv.2410.04542,https://openalex.org/W4403322799,http://arxiv.org/abs/2410.04542,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0458,F28,Generative Flows on Discrete State-Spaces: Enabling Multimodal Flows with Applications to Protein Co-Design,2024,https://doi.org/10.48550/arxiv.2402.04997,https://openalex.org/W4391673418,https://pubmed.ncbi.nlm.nih.gov/38883240,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0459,F28,Rooted Absorbed Prefix Trajectory Balance with Submodular Replay for GFlowNet Training,2026,,https://openalex.org/W7133364876,https://arxiv.org/abs/2603.00454,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0460,F28,Hybrid-Balance GFlowNet for Solving Vehicle Routing Problems,2025,https://doi.org/10.48550/arxiv.2510.04792,https://openalex.org/W4414972324,http://arxiv.org/abs/2510.04792,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0461,F28,Beyond the Proxy: Trajectory-Distilled Guidance for Offline GFlowNet Training,2025,https://doi.org/10.48550/arxiv.2505.20110,https://openalex.org/W4414588086,https://arxiv.org/abs/2505.20110,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0462,F28,Stable GFlowNets with Probabilistic Guarantees,2026,,https://openalex.org/W7160457131,https://arxiv.org/abs/2605.01729,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0463,F28,Optimizing Backward Policies in GFlowNets via Trajectory Likelihood Maximization,2024,https://doi.org/10.48550/arxiv.2410.15474,https://openalex.org/W4404088716,http://arxiv.org/abs/2410.15474,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0464,F28,Diffusion Generative Flow Samplers: Improving learning signals through partial trajectory optimization,2023,https://doi.org/10.48550/arxiv.2310.02679,https://openalex.org/W4387389999,http://arxiv.org/abs/2310.02679,include_screen,Title matches LFT/sampler scope.,metadata
C0465,F28,Order-Preserving GFlowNets,2023,https://doi.org/10.48550/arxiv.2310.00386,https://openalex.org/W4387323497,http://arxiv.org/abs/2310.00386,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0466,F28,GFlowNets and variational inference,2022,https://doi.org/10.48550/arxiv.2210.00580,https://openalex.org/W4302011549,http://arxiv.org/abs/2210.00580,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0467,F28,Baking Symmetry into GFlowNets,2024,https://doi.org/10.48550/arxiv.2406.05426,https://openalex.org/W4399554817,http://arxiv.org/abs/2406.05426,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0468,F28,Pessimistic Backward Policy for GFlowNets,2024,https://doi.org/10.48550/arxiv.2405.16012,https://openalex.org/W4399115222,http://arxiv.org/abs/2405.16012,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0469,F29,Machine learning for four-dimensional SU(3) lattice gauge theories,2026,,https://openalex.org/W7154655998,https://arxiv.org/abs/2604.12416,include_screen,Title matches LFT/sampler scope.,metadata
C0470,F29,A scalable flow-based approach to mitigate topological freezing,2026,,https://openalex.org/W7126123636,http://arxiv.org/abs/2601.20708,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0471,F29,Computing quantum entanglement with machine learning,2026,https://doi.org/10.22323/1.518.0127,https://openalex.org/W7167530069,https://doi.org/10.22323/1.518.0127,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0472,F29,Machine Learning Topological Order from Defect Partition Functions,2026,,https://openalex.org/W7165064378,https://arxiv.org/abs/2606.15799,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0473,F29,Graph Reinforcement Learning for Exploring BSM Model Spaces,2024,https://doi.org/10.48550/arxiv.2407.07203,https://openalex.org/W4400600637,http://arxiv.org/abs/2407.07203,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0474,F29,Topological excitations in a Bose gas &amp; sexual harassment reported by undergraduate physicists,2017,https://doi.org/10.7298/x4nz85nf,https://openalex.org/W2804871575,https://hdl.handle.net/1813/47903,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0475,F29,Machine learning and optimization-based approaches to duality in statistical physics,2024,https://doi.org/10.3204/pubdb-2024-06641,https://openalex.org/W4404397249,http://arxiv.org/abs/2411.04838,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0476,F29,Pre-Strings Lectures on Artificial Intelligence,2026,,https://openalex.org/W7167748867,https://arxiv.org/abs/2607.02905,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0477,F29,"Global fits and the search for new physics: past, present and future",2026,https://doi.org/10.1016/j.scib.2026.06.028,https://openalex.org/W4417466262,https://doi.org/10.1016/j.scib.2026.06.028,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0478,F29,Improving Monte Carlo simulations in high energy physics using machine learning techniques,2023,https://doi.org/10.53846/goediss-10094,https://openalex.org/W4386768283,http://dx.doi.org/10.53846/goediss-10094,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0479,F30,Generative AI for controllable protein sequence design: A survey,2026,https://doi.org/10.1038/s44386-026-00054-5,https://openalex.org/W4391940875,https://doi.org/10.1038/s44386-026-00054-5,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0480,F30,Scaling flow-based approaches for topology sampling in SU(3) gauge theory,2026,https://doi.org/10.1007/jhep04(2026)051,https://openalex.org/W7152438784,https://doi.org/10.1007/jhep04(2026)051,include_screen,Title matches LFT/sampler scope.,metadata
C0481,F30,Machine Learning and Statistical Mechanics: Shared Synergies for Next Generation of Chemical Theory and Computation,2025,https://doi.org/10.1021/acs.jctc.5c00650,https://openalex.org/W4410217740,https://doi.org/10.1021/acs.jctc.5c00650,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0482,F30,Scalable Generative Sampling and Multilevel Estimation for Lattice Field Theories Near Criticality,2026,,https://openalex.org/W7154539019,https://arxiv.org/abs/2604.10209,include_screen,Title matches LFT/sampler scope.,metadata
C0483,F30,Proximal Diffusion Neural Sampler,2025,https://doi.org/10.48550/arxiv.2510.03824,https://openalex.org/W4414970452,https://arxiv.org/abs/2510.03824,include_screen,Title matches LFT/sampler scope.,metadata
C0484,F30,Enhanced Sampling Techniques for Lattice Gauge Theory,2026,https://doi.org/10.22323/1.518.0257,https://openalex.org/W7166531919,https://doi.org/10.22323/1.518.0257,include_screen,Title matches LFT/sampler scope.,metadata
C0485,F30,Scalable Boltzmann generators for equilibrium sampling of large-scale materials,2026,https://doi.org/10.1038/s41467-026-73900-9,https://openalex.org/W7163520630,https://doi.org/10.1038/s41467-026-73900-9,include_screen,Title matches LFT/sampler scope.,metadata
C0486,F30,Generative sampling with physics-informed kernels,2026,https://doi.org/10.22323/1.518.0055,https://openalex.org/W7163040575,https://doi.org/10.22323/1.518.0055,include_screen,Title matches LFT/sampler scope.,metadata
C0487,F30,Discrete Adjoint Schrödinger Bridge Sampler,2026,,https://openalex.org/W7128555027,http://arxiv.org/abs/2602.08243,include_screen,Title matches LFT/sampler scope.,metadata
C0488,F30,The critical slowing down in diffusion models,2026,,https://openalex.org/W7161353776,https://arxiv.org/abs/2605.12597,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0489,F30,MetaDNS: Enhancing Exploration in Discrete Neural Samplers via Well-Tempered Metadynamics,2026,,https://openalex.org/W7162219302,https://arxiv.org/abs/2605.21722,include_screen,Title matches LFT/sampler scope.,metadata
C0490,F30,PackFlow: Generative Molecular Crystal Structure Prediction via Reinforcement Learning Alignment,2026,,https://openalex.org/W7131319238,http://arxiv.org/abs/2602.20140,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0491,F30,Diffusion-warm sampling of the XY model enables fast thermalization at scale,2026,,https://openalex.org/W7167154332,https://arxiv.org/abs/2606.30773,include_screen,Title matches LFT/sampler scope.,metadata
C0492,F30,Assessing generative modeling approaches for free energy estimates in condensed matter,2025,,https://openalex.org/W7118052098,http://arxiv.org/abs/2512.23930,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0493,F30,Flow Sampling: Learning to Sample from Unnormalized Densities via Denoising Conditional Processes,2026,,https://openalex.org/W7160564820,https://arxiv.org/abs/2605.03984,include_screen,Title matches LFT/sampler scope.,metadata
C0494,F30,MolCrystalFlow: Molecular Crystal Structure Prediction via Flow Matching,2026,,https://openalex.org/W7130617530,http://arxiv.org/abs/2602.16020,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0495,F30,CrystalREPA: Transferring Physical Priors from Universal MLIPs to Crystal Generative Models,2026,,https://openalex.org/W7161090037,https://arxiv.org/abs/2605.08960,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0496,F30,Spherical Boltzmann machines: a solvable theory of learning and generation in energy-based models,2026,,https://openalex.org/W7161091818,https://arxiv.org/abs/2605.09031,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0497,L01,CGMH: Constrained Sentence Generation by Metropolis-Hastings Sampling,2019,https://doi.org/10.1609/aaai.v33i01.33016834,https://openalex.org/W2966746916,https://doi.org/10.1609/aaai.v33i01.33016834,include_screen,Title matches LFT/sampler scope.,metadata
C0498,L01,The Metropolis-Hastings algorithm,2015,https://doi.org/10.48550/arxiv.1504.01896,https://openalex.org/W4298159693,http://arxiv.org/abs/1504.01896,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0499,L01,Hands-On Bayesian Neural Networks—A Tutorial for Deep Learning Users,2022,https://doi.org/10.1109/mci.2022.3155327,https://openalex.org/W3043426275,https://doi.org/10.1109/mci.2022.3155327,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0500,L01,The Bayesian Virtual Epileptic Patient: A probabilistic framework designed to infer the spatial map of epileptogenicity in a personalized large-scale brain model of epilepsy spread,2020,https://doi.org/10.1016/j.neuroimage.2020.116839,https://openalex.org/W3023066206,https://doi.org/10.1016/j.neuroimage.2020.116839,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0501,L01,The <scp>M</scp> etropolis– <scp>H</scp> astings Algorithm,2015,https://doi.org/10.1002/9781118445112.stat07834,https://openalex.org/W3170709189,https://doi.org/10.1002/9781118445112.stat07834,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0502,L01,Fundamentals and Recent Developments in Approximate Bayesian Computation,2016,https://doi.org/10.1093/sysbio/syw077,https://openalex.org/W2534708821,https://doi.org/10.1093/sysbio/syw077,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0503,L01,Quantum generalizations of Glauber and Metropolis dynamics,2024,https://doi.org/10.48550/arxiv.2405.20322,https://openalex.org/W4399270651,http://arxiv.org/abs/2405.20322,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0504,L01,An Estimated Stochastic Dynamic General Equilibrium Model of the Euro Area,2002,https://doi.org/10.2139/ssrn.358102,https://openalex.org/W2137873201,https://doi.org/10.2139/ssrn.358102,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0505,L01,Mix and Match: Learning-free Controllable Text Generationusing Energy Language Models,2022,https://doi.org/10.18653/v1/2022.acl-long.31,https://openalex.org/W4285304933,https://doi.org/10.18653/v1/2022.acl-long.31,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0506,L01,Combining Evidence on Air Pollution and Daily Mortality from the 20 Largest US Cities: A Hierarchical Modelling Strategy,2000,https://doi.org/10.1111/1467-985x.00170,https://openalex.org/W2046863970,https://doi.org/10.1111/1467-985x.00170,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0507,L01,Solution and Estimation Methods for DSGE Models,2016,https://doi.org/10.1016/bs.hesmac.2016.03.006,https://openalex.org/W2228050892,https://doi.org/10.1016/bs.hesmac.2016.03.006,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0508,L01,Nested sampling for physical scientists,2022,https://doi.org/10.1038/s43586-022-00121-x,https://openalex.org/W4281552525,https://doi.org/10.1038/s43586-022-00121-x,include_screen,Title matches LFT/sampler scope.,metadata
C0509,L01,Bayesian learning for neural networks: an algorithmic survey,2023,https://doi.org/10.1007/s10462-023-10443-1,https://openalex.org/W4324325927,https://doi.org/10.1007/s10462-023-10443-1,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0510,L01,LAMINA: An MLIR-Based Translation Library for Heterogeneous Quantum-Classical Compilation,2020,https://doi.org/10.4230/oasics.parma-ditam.2026.5,https://openalex.org/W3010243192,http://arxiv.org/abs/2003.02989,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0511,L01,Estimating three- and four-parameter MIRT models with importance-weighted sampling enhanced variational auto-encoder,2022,https://doi.org/10.3389/fpsyg.2022.935419,https://openalex.org/W4291465159,https://doi.org/10.3389/fpsyg.2022.935419,include_screen,Title matches LFT/sampler scope.,metadata
C0512,L01,Bayesian seismic tomography using normalizing flows,2021,https://doi.org/10.1093/gji/ggab298,https://openalex.org/W3116711255,https://doi.org/10.1093/gji/ggab298,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0513,L01,Bayesian nonparametric spectral density estimation using B-spline priors,2018,https://doi.org/10.1007/s11222-017-9796-9,https://openalex.org/W2606866400,https://doi.org/10.1007/s11222-017-9796-9,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0514,L02,Emerging Directions in Bayesian Computation,2024,https://doi.org/10.1214/23-sts919,https://openalex.org/W4391933919,https://doi.org/10.1214/23-sts919,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0515,L02,Machine Learning and the Future of Bayesian Computation,2023,https://doi.org/10.48550/arxiv.2304.11251,https://openalex.org/W4366999323,http://arxiv.org/abs/2304.11251,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0516,L02,Folded Transport MCMC: Certifiable Quotient Posterior Computation for Symmetric Bayesian Models,2026,,https://openalex.org/W7163719938,https://arxiv.org/abs/2606.04307,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0517,L02,Mitigating mode collapse in normalizing flows by annealing with an adaptive schedule: Application to parameter estimation,2026,https://doi.org/10.1016/j.jcp.2026.115115,https://openalex.org/W4415249011,https://doi.org/10.1016/j.jcp.2026.115115,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0518,L02,Bayesian Modeling of General Multivariate Problems and High-Dimensional Time Series,2015,,https://openalex.org/W2750366776,http://mediatum.ub.tum.de/node?id=1246134,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0519,L02,Recommender systems with Bayesian aspect models and the effect of approximate inference,2018,,https://openalex.org/W2809963708,http://hdl.handle.net/10019.1/103789,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0520,L02,An Hybrid Preference Learning Framework to Refine the Consensus Ranking,2025,https://doi.org/10.1007/978-3-032-03042-9_25,https://openalex.org/W4414042801,https://doi.org/10.1007/978-3-032-03042-9_25,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0521,L02,Structural Breaks and Forecasting in Empirical Finance and Macroeconomics,2010,,https://openalex.org/W2790121509,http://hdl.handle.net/1807/19192,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0522,L02,Essays on International Organizations and Public Opinion,2024,https://doi.org/10.7302/24064,https://openalex.org/W4402326199,http://deepblue.lib.umich.edu/bitstream/2027.42/194716/1/skuzushi_1.pdf,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0523,L02,Sparse Bayesian Linear Models: Computational Advances and Applications in Epidemiology,2014,,https://openalex.org/W2596607636,https://aaltodoc.aalto.fi/handle/123456789/14605,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0524,L02,Generation of multivariate discrete data,2010,,https://openalex.org/W2722934551,http://hdl.handle.net/2434/169750,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0525,L02,A statistical investigation into the relationship between supermassive black hole growth and star formation,2020,,https://openalex.org/W3153262283,,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0526,L02,Bayesian Rain Field Reconstruction using Commercial Microwave Links and Diffusion Model Priors,2026,,https://openalex.org/W7160726486,https://arxiv.org/abs/2605.05520,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0527,L02,Bayesian Partially Ordered Probit and Logit Models with an Application to Course Redesign,2014,,https://openalex.org/W3150316062,https://digitalrepository.unm.edu/math_etds/63,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0528,L02,Weighted Logistic Oblique Tree for Regression,2025,https://doi.org/10.1007/978-3-032-03042-9_7,https://openalex.org/W4414042865,https://doi.org/10.1007/978-3-032-03042-9_7,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0529,L02,Data-Adaptive Modelling of Nonlinear Dynamics and Environmental Extremes,2026,https://doi.org/10.26190/unsworks/32442,https://openalex.org/W7166557392,http://hdl.handle.net/1959.4/108138,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0530,L02,A privacy preserving synthetic learner dataset for learning analytics in technology enhanced higher education,2026,https://doi.org/10.1038/s41598-026-44990-8,https://openalex.org/W7140086094,https://doi.org/10.1038/s41598-026-44990-8,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0531,L03,Systematic Social Observation of Public Spaces: A New Look at Disorder in Urban Neighborhoods,1999,https://doi.org/10.1086/210356,https://openalex.org/W2153492338,https://doi.org/10.1086/210356,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0532,L03,Log‐Euclidean metrics for fast and simple calculus on diffusion tensors,2006,https://doi.org/10.1002/mrm.20965,https://openalex.org/W2048192550,https://doi.org/10.1002/mrm.20965,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0533,L03,Observing the unwatchable through acceleration logging of animal behavior,2013,https://doi.org/10.1186/2050-3385-1-20,https://openalex.org/W2107687774,https://doi.org/10.1186/2050-3385-1-20,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0534,L03,Additive logistic regression: a statistical view of boosting (With discussion and a rejoinder by the authors),2000,https://doi.org/10.1214/aos/1016218223,https://openalex.org/W2024046085,https://doi.org/10.1214/aos/1016218223,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0535,L03,Least angle regression,2004,https://doi.org/10.1214/009053604000000067,https://openalex.org/W2063978378,https://doi.org/10.1214/009053604000000067,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0536,L03,Resistance and resilience of the forest soil microbiome to logging-associated compaction,2013,https://doi.org/10.1038/ismej.2013.141,https://openalex.org/W2077339871,https://doi.org/10.1038/ismej.2013.141,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0537,L03,SMC2: An Efficient Algorithm for Sequential Analysis of State Space Models,2012,https://doi.org/10.1111/j.1467-9868.2012.01046.x,https://openalex.org/W1876120984,https://doi.org/10.1111/j.1467-9868.2012.01046.x,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0538,L03,Multivariate Adaptive Regression Splines,1991,https://doi.org/10.1214/aos/1176347963,https://openalex.org/W2102201073,https://doi.org/10.1214/aos/1176347963,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0539,L03,Model Selection and Model Averaging in Phylogenetics: Advantages of Akaike Information Criterion and Bayesian Approaches Over Likelihood Ratio Tests,2004,https://doi.org/10.1080/10635150490522304,https://openalex.org/W2101846955,https://doi.org/10.1080/10635150490522304,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0540,L03,Recent developments in Geant4,2016,https://doi.org/10.1016/j.nima.2016.06.125,https://openalex.org/W1990869665,https://doi.org/10.1016/j.nima.2016.06.125,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0541,L03,Accelerated Profile HMM Searches,2011,https://doi.org/10.1371/journal.pcbi.1002195,https://openalex.org/W2138122982,https://doi.org/10.1371/journal.pcbi.1002195,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0542,L03,Quantum many-body scars and Hilbert space fragmentation: a review of exact results,2022,https://doi.org/10.1088/1361-6633/ac73a0,https://openalex.org/W3196716344,https://doi.org/10.1088/1361-6633/ac73a0,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0543,L03,Bromide Space Studies in Infants of Low Birth Weight,1970,https://doi.org/10.1203/00006450-197001000-00002,https://openalex.org/W1995102142,https://doi.org/10.1203/00006450-197001000-00002,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0544,L03,"Explainable Artificial Intelligence (XAI): Concepts, taxonomies, opportunities and challenges toward responsible AI",2019,https://doi.org/10.1016/j.inffus.2019.12.012,https://openalex.org/W2981731882,https://doi.org/10.1016/j.inffus.2019.12.012,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0545,L03,Modeling Relational Data with Graph Convolutional Networks,2018,https://doi.org/10.1007/978-3-319-93417-4_38,https://openalex.org/W2604314403,https://doi.org/10.1007/978-3-319-93417-4_38,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0546,L03,Semi-Supervised Learning,2006,https://doi.org/10.7551/mitpress/9780262033589.001.0001,https://openalex.org/W1479807131,https://doi.org/10.7551/mitpress/9780262033589.001.0001,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0547,L03,A guide to state-space modeling of ecological time series,2020,https://doi.org/10.1002/ecm.1470,https://openalex.org/W3167954679,http://arxiv.org/abs/2002.02001,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0548,L03,Wireless Communications and Applications Above 100 GHz: Opportunities and Challenges for 6G and Beyond,2019,https://doi.org/10.1109/access.2019.2921522,https://openalex.org/W2955897898,https://doi.org/10.1109/access.2019.2921522,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0549,L03,Orbital angular momentum and beyond in free‐space optical communications,2021,https://doi.org/10.1515/nanoph-2021-0527,https://openalex.org/W4200345206,https://doi.org/10.1515/nanoph-2021-0527,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0550,L03,Graph Neural Network: A Comprehensive Review on Non-Euclidean Space,2021,https://doi.org/10.1109/access.2021.3071274,https://openalex.org/W3148711710,https://doi.org/10.1109/access.2021.3071274,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0551,L03,"Investigating the Path of Plastid Genome Degradation in an Early-Transitional Clade of Heterotrophic Orchids, and Implications for Heterotrophic Angiosperms",2014,https://doi.org/10.1093/molbev/msu252,https://openalex.org/W2025274940,https://doi.org/10.1093/molbev/msu252,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0552,L04,Towards the Application of Skewed Detailed Balance in Lattice Gauge Theories,2023,https://doi.org/10.22323/1.430.0028,https://openalex.org/W4317831193,http://dx.doi.org/10.22323/1.430.0028,include_screen,Title matches LFT/sampler scope.,metadata
C0553,L04,The Phase Field Method for Geometric Moving Interfaces and Their Numerical Approximations,2019,https://doi.org/10.48550/arxiv.1902.04924,https://openalex.org/W4308389692,http://arxiv.org/abs/1902.04924,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0554,L04,Machine‐learning‐assisted photonic device development: a multiscale approach from theory to characterization,2025,https://doi.org/10.1515/nanoph-2025-0049,https://openalex.org/W4412010974,https://doi.org/10.1515/nanoph-2025-0049,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0555,L04,Probabilistic Cellular Automata,2018,https://doi.org/10.1007/978-3-319-65558-1,https://openalex.org/W4230525192,https://doi.org/10.1007/978-3-319-65558-1,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0556,L04,Neural Thermodynamic Integration: Free Energies from Energy-based Diffusion Models,2024,https://doi.org/10.48550/arxiv.2406.02313,https://openalex.org/W4399421131,http://arxiv.org/abs/2406.02313,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0557,L04,Deviation bounds and concentration inequalities for quantum noises,2022,https://doi.org/10.22331/q-2022-08-04-772,https://openalex.org/W3201765802,https://doi.org/10.22331/q-2022-08-04-772,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0558,L04,Probing the topological Anderson transition with quantum walks,2021,https://doi.org/10.1103/physrevresearch.3.023183,https://openalex.org/W3126824739,https://doi.org/10.1103/physrevresearch.3.023183,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0559,L04,Guidelines for establishing a 3-D printing biofabrication laboratory,2020,https://doi.org/10.1016/j.biotechadv.2020.107652,https://openalex.org/W3095832741,https://doi.org/10.1016/j.biotechadv.2020.107652,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0560,L04,Efficient Bayesian inference for stochastic agent-based models,2022,https://doi.org/10.1371/journal.pcbi.1009508,https://openalex.org/W4302011891,https://doi.org/10.1371/journal.pcbi.1009508,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0561,L04,Emergent electrostatics in planar XY spin models: the bridge connecting topological order with broken <i>U</i>(1) symmetry,2025,https://doi.org/10.1088/1367-2630/add7fd,https://openalex.org/W4405561753,https://doi.org/10.1088/1367-2630/add7fd,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0562,L04,Data-Driven Modelling of Biological Multi-Scale Processes,2015,https://doi.org/10.1166/jcsmd.2015.1069,https://openalex.org/W2241116293,https://doi.org/10.1166/jcsmd.2015.1069,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0563,L04,Exploring Generative Networks for Manifolds with Non-Trivial Topology,2025,https://doi.org/10.22323/1.466.0042,https://openalex.org/W4407414793,https://doi.org/10.22323/1.466.0042,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0564,L05,Flow-based sampling for lattice field theories,2024,https://doi.org/10.48550/arxiv.2401.01297,https://openalex.org/W4390572962,http://arxiv.org/abs/2401.01297,include_screen,Title matches LFT/sampler scope.,metadata
C0565,L05,Lattice Gauge Theory via LLVM-Level Automatic Differentiation,2026,,https://openalex.org/W7131475825,http://arxiv.org/abs/2602.20516,include_screen,Title matches LFT/sampler scope.,metadata
C0566,L05,Neural Triangular Transport Maps: A New Approach Towards Sampling in Lattice QCD,2025,https://doi.org/10.48550/arxiv.2510.13112,https://openalex.org/W4415274612,http://arxiv.org/abs/2510.13112,include_screen,Title matches LFT/sampler scope.,metadata
C0567,L05,A gradient-based and determinant-free framework for fully Bayesian Gaussian process regression,2024,https://doi.org/10.48550/arxiv.2412.20884,https://openalex.org/W4405957221,http://arxiv.org/abs/2412.20884,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0568,L06,Learning Compositional Representations of Interacting Systems with Restricted Boltzmann Machines: Comparative Study of Lattice Proteins,2019,https://doi.org/10.1162/neco_a_01210,https://openalex.org/W2914341699,https://doi.org/10.1162/neco_a_01210,include_screen,Title matches LFT/sampler scope.,metadata
C0569,L06,Transferred Multi-Perception Attention Networks for Remote Sensing Image Super-Resolution,2019,https://doi.org/10.3390/rs11232857,https://openalex.org/W2992672360,https://doi.org/10.3390/rs11232857,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0570,L06,Hayabusa2: Scientific importance of samples returned from C-type near-Earth asteroid (162173) 1999 JU3,2014,https://doi.org/10.2343/geochemj.2.0350,https://openalex.org/W2324797960,https://doi.org/10.2343/geochemj.2.0350,exclude,Search noise outside SPS/LFT sampling scope.,metadata
